122722,Twista,2022-02-21 21:30,Slow Jamz,
139741,Jack Harlow,2022-02-21 21:32,WHATS POPPIN,
152991,Jack Harlow,2022-02-21 21:35,WALK IN THE PARK,
238053,Bas,2022-02-21 21:44,Tribe (with J. Cole),
27398,Lil Yachty,2022-02-21 21:49,YAE ENERGY,
6920,Bruno Mars,2022-02-21 21:54,Love's Train,
1360,Lil Yachty,2022-02-21 21:54,YAE ENERGY,
152991,Jack Harlow,2022-02-21 21:57,WALK IN THE PARK,
15228,Bas,2022-02-21 21:57,Tribe (with J. Cole),
202040,Dreamville,2022-02-21 22:01,Under The Sun (with J. Cole & Lute feat. DaBaby),
859,Jack Harlow,2022-02-21 22:06,WHATS POPPIN,
310720,Kendrick Lamar,2022-02-21 22:06,Bitch, Don’t Kill My Vibe,
16770,Jack Harlow,2022-02-21 22:06,WALK IN THE PARK,
135439,Jack Harlow,2022-02-21 22:08,WALK IN THE PARK,
252069,Baby Keem,2022-02-21 22:13,family ties (with Kendrick Lamar),
200651,Higher Brothers,2022-02-21 22:16,One Punch Man (feat. Ski Mask The Slump God & Denzel Curry),
243976,Lil Uzi Vert,2022-02-21 22:20,Sanguine Paradise,
200958,Roddy Ricch,2022-02-21 22:23,thailand,
166560,Polo G,2022-02-21 22:26,Pop Out (feat. Lil Tjay),
133613,King Von,2022-02-21 22:28,Don't Play That,
217866,Dreamville,2022-02-21 22:32,Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God),
200547,Kodak Black,2022-02-21 22:35,Super Gremlin,
220586,Lil Uzi Vert,2022-02-21 22:39,20 Min,
175877,Remble,2022-02-21 22:42,Rocc Climbing (feat. Lil Yachty),
174549,Roddy Ricch,2022-02-21 22:45,late at night,
153800,Playboi Carti,2022-02-21 22:47,Shoota (feat. Lil Uzi Vert),
141844,YN Jay,2022-02-21 22:50,Triple S,
106324,Unknown Artist,2022-02-21 22:52,Unknown Track,
350120,Kendrick Lamar,2022-02-21 22:59,m.A.A.d city,
212724,Babyface Ray,2022-02-21 23:02,6 Mile Show (feat. Icewear Vezzo),
180379,Cochise,2022-02-21 23:05,Tell Em,
152991,Jack Harlow,2022-02-21 23:15,WALK IN THE PARK,
106384,Unknown Artist,2022-02-21 23:17,Unknown Track,
220586,Lil Uzi Vert,2022-02-21 23:21,20 Min,
1230,Jack Harlow,2022-02-21 23:23,WHATS POPPIN,
94097,Unknown Artist,2022-02-21 23:23,Unknown Track,
152991,Jack Harlow,2022-02-21 23:25,WALK IN THE PARK,
180379,Cochise,2022-02-21 23:28,Tell Em,
153351,KIDS SEE GHOSTS,2022-02-21 23:31,4th Dimension,
243976,Lil Uzi Vert,2022-02-21 23:35,Sanguine Paradise,
153800,Playboi Carti,2022-02-21 23:37,Shoota (feat. Lil Uzi Vert),
201061,Unknown Artist,2022-02-21 23:41,Unknown Track,
257706,Kendrick Lamar,2022-02-21 23:45,County Building Blues,
326933,Childish Gambino,2022-02-21 23:50,Redbone,
222225,Roddy Ricch,2022-02-21 23:54,moved to miami (feat. Lil Baby),
178093,Gunna,2022-02-21 23:57,SKYBOX,
136266,Gunna,2022-02-21 23:59,pushin P (feat. Young Thug),
84767,Lil Uzi Vert,2022-02-22 00:03,Neon Guts (feat. Pharrell Williams),
116,Jack Harlow,2022-02-22 00:03,WHATS POPPIN,
510,Gunna,2022-02-22 00:03,too easy (Remix) [feat. Future & Roddy Ricch],
200533,Dreamville,2022-02-22 00:03,Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God),
690,Jack Harlow,2022-02-22 00:03,WALK IN THE PARK,
430,Jack Harlow,2022-02-22 00:03,WALK IN THE PARK,
152231,Jack Harlow,2022-02-22 00:20,WALK IN THE PARK,
217603,Kanye West,2022-02-22 00:25,Praise God,
928,YN Jay,2022-02-22 00:25,Smoove Dude (feat. Louie Ray & Ysr Gramz),
136266,Gunna,2022-02-22 00:27,pushin P (feat. Young Thug),
70216,Kendrick Lamar,2022-02-22 00:33,County Building Blues,
7267,Jack Harlow,2022-02-22 00:34,WHATS POPPIN,
295413,Taylor Swift,2022-02-22 00:39,State Of Grace (Taylor's Version),
223093,Taylor Swift,2022-02-22 00:42,Red (Taylor's Version),
242720,Taylor Swift,2022-02-22 00:46,Treacherous (Taylor's Version),
219760,Taylor Swift,2022-02-22 00:50,I Knew You Were Trouble (Taylor's Version),
329160,Taylor Swift,2022-02-22 00:55,All Too Well (Taylor's Version),
230960,Taylor Swift,2022-02-22 00:59,22 (Taylor's Version),
244586,Taylor Swift,2022-02-22 01:03,I Almost Do (Taylor's Version),
193146,Taylor Swift,2022-02-22 01:07,We Are Never Ever Getting Back Together (Taylor's Version),
205786,Taylor Swift,2022-02-22 01:10,Stay Stay Stay (Taylor's Version),
299080,Taylor Swift,2022-02-22 01:15,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),
202960,Taylor Swift,2022-02-22 01:18,Holy Ground (Taylor's Version),
284773,Taylor Swift,2022-02-22 01:23,Sad Beautiful Tragic (Taylor's Version),
240466,Taylor Swift,2022-02-22 01:27,The Lucky One (Taylor's Version),
245426,Taylor Swift,2022-02-22 01:32,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),
220413,Taylor Swift,2022-02-22 01:35,Starlight (Taylor's Version),
78657,Taylor Swift,2022-02-22 01:37,Begin Again (Taylor's Version),
160390,Taylor Swift,2022-02-22 02:07,Begin Again (Taylor's Version),
285280,Taylor Swift,2022-02-22 02:11,The Moment I Knew (Taylor's Version),
223333,Taylor Swift,2022-02-22 02:15,Come Back...Be Here (Taylor's Version),
220520,Taylor Swift,2022-02-22 02:19,Girl At Home (Taylor's Version),
60756,Taylor Swift,2022-02-22 02:20,State Of Grace (Acoustic Version) (Taylor's Version),
240400,Taylor Swift,2022-02-22 02:29,Ronan (Taylor's Version),
990,Taylor Swift,2022-02-22 02:30,Begin Again (Taylor's Version),
5100,Taylor Swift,2022-02-22 02:30,Begin Again (Taylor's Version),
297013,Taylor Swift,2022-02-22 02:35,Better Man (Taylor's Version) (From The Vault),
258813,Taylor Swift,2022-02-22 02:39,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),
224240,Taylor Swift,2022-02-22 02:43,Babe (Taylor's Version) (From The Vault),
225960,Taylor Swift,2022-02-22 02:46,Message In A Bottle (Taylor's Version) (From The Vault),
285106,Taylor Swift,2022-02-22 02:51,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),
263533,Taylor Swift,2022-02-22 02:58,Forever Winter (Taylor's Version) (From The Vault),
240226,Taylor Swift,2022-02-22 03:02,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),
200280,Taylor Swift,2022-02-22 03:05,The Very First Night (Taylor's Version) (From The Vault),
15560,Taylor Swift,2022-02-22 03:29,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),
606546,Taylor Swift,2022-02-22 03:29,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),
51140,Taylor Swift,2022-02-22 03:41,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),
287360,Kendrick Lamar,2022-02-22 03:45,Wesley's Theory,
130893,Kendrick Lamar,2022-02-22 03:48,For Free? - Interlude,
234693,Kendrick Lamar,2022-02-22 03:51,King Kunta,
271773,Kendrick Lamar,2022-02-22 03:56,Institutionalized,
300973,Kendrick Lamar,2022-02-22 04:01,These Walls,
10020,100 gecs,2022-02-22 04:14,money machine,
112606,Kendrick Lamar,2022-02-22 04:14,u,
880,Kendrick Lamar,2022-02-22 04:42,Alright,
192302,Jack Harlow,2022-02-22 13:22,Nail Tech,
6455,Gunna,2022-02-22 13:23,pushin P (feat. Young Thug),
16459,Jack Harlow,2022-02-22 13:23,Nail Tech,
48256,Gunna,2022-02-22 14:04,pushin P (feat. Young Thug),
307014,Bruno Mars,2022-02-22 14:09,Love's Train,
242096,Bruno Mars,2022-02-22 14:13,Leave The Door Open,
119054,Bruno Mars,2022-02-22 14:18,Fly As Me,
152991,Jack Harlow,2022-02-22 14:21,WALK IN THE PARK,
238053,Bas,2022-02-22 14:25,Tribe (with J. Cole),
36897,Lil Yachty,2022-02-22 14:59,YAE ENERGY,
70954,Bruno Mars,2022-02-22 15:44,Love's Train,
3349,Bruno Mars,2022-02-22 15:44,Love's Train,
304598,Bruno Mars,2022-02-22 15:49,Love's Train,
242096,Bruno Mars,2022-02-22 15:53,Leave The Door Open,
219389,Bruno Mars,2022-02-22 15:57,Fly As Me,
249444,Bruno Mars,2022-02-22 16:01,After Last Night (with Thundercat & Bootsy Collins),
197442,Bruno Mars,2022-02-22 16:04,Smokin Out The Window,
255455,Bruno Mars,2022-02-22 16:09,Put On A Smile,
165000,Bruno Mars,2022-02-22 16:11,777,
4910,Bruno Mars,2022-02-22 16:13,Love's Train,
84604,Bruno Mars,2022-02-22 16:13,Skate,
316053,Twista,2022-02-22 16:18,Slow Jamz,
198370,Giveon,2022-02-22 16:23,Heartbreak Anniversary,
51349,Bruno Mars,2022-02-22 16:24,When I Was Your Man,
134090,21 Savage,2022-02-22 16:27,Rich Nigga Shit (feat. Young Thug),
1160,21 Savage,2022-02-22 16:27,Rich Nigga Shit (feat. Young Thug),
172672,Baby Keem,2022-02-22 16:30,HONEST,
130103,Frank Ocean,2022-02-22 16:35,Chanel,
168783,Playboi Carti,2022-02-22 18:20,Location,
175844,MrHeadA$$Trendy,2022-02-22 18:23,Stardust,
213333,Ethereal,2022-02-22 18:27,Beef,
116145,Kendrick Lamar,2022-02-22 19:30,You Ain't Gotta Lie (Momma Said),
9045,Kendrick Lamar,2022-02-22 22:00,You Ain't Gotta Lie (Momma Said),
307014,Bruno Mars,2022-02-22 22:05,Love's Train,
225983,Bruno Mars,2022-02-22 22:09,24K Magic,
204664,Gucci Mane,2022-02-22 22:12,Wake Up in the Sky,
148448,Bruno Mars,2022-02-22 22:15,Runaway Baby,
203122,Bruno Mars,2022-02-22 22:20,Skate,
219389,Bruno Mars,2022-02-22 22:24,Fly As Me,
242096,Bruno Mars,2022-02-22 22:28,Leave The Door Open,
255455,Bruno Mars,2022-02-22 22:32,Put On A Smile,
132640,Bruno Mars,2022-02-22 22:34,If I Knew,
158887,Bruno Mars,2022-02-22 23:44,Just the Way You Are,
16670,Bruno Mars,2022-02-22 23:44,Just the Way You Are,
307014,Bruno Mars,2022-02-22 23:49,Love's Train,
203122,Bruno Mars,2022-02-22 23:54,Skate,
249444,Bruno Mars,2022-02-22 23:58,After Last Night (with Thundercat & Bootsy Collins),
148448,Bruno Mars,2022-02-23 00:00,Runaway Baby,
178560,Bruno Mars,2022-02-23 00:04,Treasure,
217866,Bruno Mars,2022-02-23 00:07,Talking to the Moon,
261240,Bruno Mars,2022-02-23 00:12,Versace on the Floor,
220734,Bruno Mars,2022-02-23 00:15,Just the Way You Are,
233478,Bruno Mars,2022-02-23 00:19,Locked out of Heaven,
255455,Bruno Mars,2022-02-23 00:23,Put On A Smile,
219389,Bruno Mars,2022-02-23 00:27,Fly As Me,
132640,Bruno Mars,2022-02-23 00:29,If I Knew,
217288,Bruno Mars,2022-02-23 00:33,Finesse - Remix; feat. Cardi B,
197442,Bruno Mars,2022-02-23 00:36,Smokin Out The Window,
165000,Bruno Mars,2022-02-23 00:39,777,
204664,Gucci Mane,2022-02-23 00:42,Wake Up in the Sky,
206693,Bruno Mars,2022-02-23 00:49,That's What I Like,
242096,Bruno Mars,2022-02-23 00:53,Leave The Door Open,
186973,Bruno Mars,2022-02-23 00:56,Chunky,
50185,Bruno Mars,2022-02-23 00:57,24K Magic,
2438,Bruno Mars,2022-02-23 00:57,Love's Train,
316053,Twista,2022-02-23 01:02,Slow Jamz,
217288,Bruno Mars,2022-02-23 01:06,Finesse - Remix; feat. Cardi B,
307014,Bruno Mars,2022-02-23 01:11,Love's Train,
197442,Bruno Mars,2022-02-23 01:14,Smokin Out The Window,
186973,Bruno Mars,2022-02-23 01:17,Chunky,
203122,Bruno Mars,2022-02-23 01:21,Skate,
132640,Bruno Mars,2022-02-23 01:23,If I Knew,
220734,Bruno Mars,2022-02-23 01:27,Just the Way You Are,
219389,Bruno Mars,2022-02-23 01:30,Fly As Me,
178560,Bruno Mars,2022-02-23 01:33,Treasure,
233478,Bruno Mars,2022-02-23 01:38,Locked out of Heaven,
255455,Bruno Mars,2022-02-23 01:42,Put On A Smile,
225983,Bruno Mars,2022-02-23 01:46,24K Magic,
206693,Bruno Mars,2022-02-23 01:49,That's What I Like,
261240,Bruno Mars,2022-02-23 01:54,Versace on the Floor,
2260,Bruno Mars,2022-02-23 01:54,After Last Night (with Thundercat & Bootsy Collins),
152991,Jack Harlow,2022-02-23 01:56,WALK IN THE PARK,
201549,Unknown Artist,2022-02-23 02:00,Unknown Track,
156644,Kendrick Lamar,2022-02-23 02:02,Swimming Pools (Drank),
139741,Jack Harlow,2022-02-23 02:05,WHATS POPPIN,
316053,Twista,2022-02-23 02:14,Slow Jamz,
203122,Bruno Mars,2022-02-23 02:17,Skate,
242096,Bruno Mars,2022-02-23 02:21,Leave The Door Open,
210008,Bruno Mars,2022-02-23 02:24,Put On A Smile,
163498,Trippie Redd,2022-02-23 05:00,Topanga,
1400,Kanye West,2022-02-23 05:01,All Of The Lights,
1100,Kanye West,2022-02-23 05:01,Who Will Survive In America,
1100,Kanye West,2022-02-23 05:01,Dark Fantasy,
620,Kanye West,2022-02-23 05:01,All Of The Lights (Interlude),
800,Kanye West,2022-02-23 05:01,So Appalled,
620,Kanye West,2022-02-23 05:01,Monster,
500,Kanye West,2022-02-23 05:01,Blame Game,
720,Kanye West,2022-02-23 05:01,Devil In A New Dress,
1260,Kanye West,2022-02-23 05:01,Lost In The World,
340,Kanye West,2022-02-23 05:01,POWER,
720,Kanye West,2022-02-23 05:01,Hell Of A Life,
800,Kanye West,2022-02-23 05:01,Runaway,
700,Kanye West,2022-02-23 05:01,Gorgeous,
13260,Kanye West,2022-02-23 05:02,Dark Fantasy,
1440,Kanye West,2022-02-23 16:44,Dark Fantasy,
1941,Kendrick Lamar,2022-02-23 16:47,Alright,
91733,Kendrick Lamar,2022-02-23 16:50,Alright,
7125,Gunna,2022-02-23 16:53,Who You Foolin,
57578,Gunna,2022-02-23 16:53,Who You Foolin,
512,Gunna,2022-02-23 16:53,Who You Foolin,
11328,Stories/Songs To Listen To In The Dark,2022-02-23 16:53,Pussy Power,
77781,Bruno Mars,2022-02-23 16:55,Love's Train,
76650,Bruno Mars,2022-02-23 19:49,Leave The Door Open,
3648,Bruno Mars,2022-02-23 19:50,Love's Train,
6463,Kanye West,2022-02-23 19:50,Dark Fantasy,
341,Jack Harlow,2022-02-23 19:50,WALK IN THE PARK,
80682,Jack Harlow,2022-02-23 19:51,WHATS POPPIN,
136853,Bruno Mars,2022-02-23 19:53,Love's Train,
89408,StarBoi3,2022-02-23 20:55,Dick (feat. Doja Cat),
255,StarBoi3,2022-02-23 21:20,Dick (feat. Doja Cat),
307014,Bruno Mars,2022-02-23 21:25,Love's Train,
5131,Bruno Mars,2022-02-23 21:57,Put On A Smile,
152991,Jack Harlow,2022-02-23 21:59,WALK IN THE PARK,
243187,Kanye West,2022-02-23 22:03,Hurricane,
129882,Baby Keem,2022-02-23 22:05,ORANGE SODA,
220586,Lil Uzi Vert,2022-02-23 22:09,20 Min,
386906,Kendrick Lamar,2022-02-23 22:16,Money Trees,
175877,Remble,2022-02-23 22:19,Rocc Climbing (feat. Lil Yachty),
326933,Childish Gambino,2022-02-23 22:24,Redbone,
107146,ScHoolboy Q,2022-02-23 22:26,Numb Numb Juice,
4713,Bruno Mars,2022-02-23 22:28,Love's Train,
111407,Playboi Carti,2022-02-23 22:28,NO. 9,
217047,Bruno Mars,2022-02-23 22:28,Fly As Me,
206385,Jack Harlow,2022-02-23 22:31,Nail Tech,
149304,Tee Grizzley,2022-02-23 22:34,Afterlife,
190344,Lil Tecca,2022-02-23 22:37,REPEAT IT (with Gunna),
147213,Joey Bada$$,2022-02-23 22:39,THE REV3NGE,
211653,Joyner Lucas,2022-02-23 22:43,Rambo,
135430,YBN Nahmir,2022-02-23 22:45,Opp Stoppa (feat. 21 Savage),
157675,Jack Harlow,2022-02-23 22:48,SUVs (Black on Black),
174805,Meek Mill,2022-02-23 22:51,Intro (Hate On Me),
172800,Offset,2022-02-23 22:54,Ric Flair Drip (with Metro Boomin),
238614,Drake,2022-02-23 22:58,Nonstop,
151285,Mike Dimes,2022-02-23 23:00,NO TRENDS,
96816,Smiley,2022-02-23 23:13,Over The Top (feat. Drake),
12051,Kendrick Lamar,2022-02-23 23:13,untitled 01 | 08.19.2014.,
77670,Yeat,2022-02-23 23:27,Rackz got më (feat. Gunna),
10588,Yeat,2022-02-23 23:27,Gët Busy,
307014,Bruno Mars,2022-02-23 23:32,Love's Train,
316053,Twista,2022-02-23 23:37,Slow Jamz,
242096,Bruno Mars,2022-02-23 23:41,Leave The Door Open,
217288,Bruno Mars,2022-02-23 23:45,Finesse - Remix; feat. Cardi B,
186973,Bruno Mars,2022-02-23 23:48,Chunky,
18240,Kendrick Lamar,2022-02-24 00:31,Institutionalized,
640,Bruno Mars,2022-02-24 00:31,Runaway Baby,
4117,Bruno Mars,2022-02-24 00:31,After Last Night (with Thundercat & Bootsy Collins),
34770,Bruno Mars,2022-02-24 00:31,Skate,
1663,Kendrick Lamar,2022-02-24 00:31,For Free? - Interlude,
2474,Kendrick Lamar,2022-02-24 00:32,For Sale? - Interlude,
938,Kendrick Lamar,2022-02-24 00:32,Momma,
362,Kendrick Lamar,2022-02-24 00:32,Complexion (A Zulu Love),
14720,Kendrick Lamar,2022-02-24 00:32,These Walls,
469,Kendrick Lamar,2022-02-24 00:32,You Ain't Gotta Lie (Momma Said),
31476,Kendrick Lamar,2022-02-24 00:32,Alright,
1728,Kendrick Lamar,2022-02-24 00:32,u,
597,Kendrick Lamar,2022-02-24 00:32,How Much A Dollar Cost,
255,Kendrick Lamar,2022-02-24 00:32,i,
831,Kendrick Lamar,2022-02-24 00:32,Hood Politics,
0,Kendrick Lamar,2022-02-24 00:32,For Free? - Interlude,
328826,Kendrick Lamar,2022-02-24 00:39,The Blacker The Berry,
241680,Kendrick Lamar,2022-02-24 00:43,You Ain't Gotta Lie (Momma Said),
336013,Kendrick Lamar,2022-02-24 00:49,i,
920,KIDS SEE GHOSTS,2022-02-24 00:57,4th Dimension,
389170,Kendrick Lamar,2022-02-24 00:57,Mortal Man,
3740,Jack Harlow,2022-02-24 00:57,WALK IN THE PARK,
173330,Bill Charlap Trio,2022-02-24 01:17,Day Dream,
2840,Taylor Swift,2022-02-24 01:17,Fearless (Taylor’s Version),
33064,Kendrick Lamar,2022-02-24 01:17,Mortal Man,
170640,Taylor Swift,2022-02-24 01:20,I Forgot That You Existed,
178426,Taylor Swift,2022-02-24 01:23,Cruel Summer,
221306,Taylor Swift,2022-02-24 01:27,Lover,
190360,Taylor Swift,2022-02-24 01:30,The Man,
211240,Taylor Swift,2022-02-24 01:33,The Archer,
173386,Taylor Swift,2022-02-24 01:36,I Think He Knows,
234146,Taylor Swift,2022-02-24 01:40,Miss Americana & The Heartbreak Prince,
222400,Taylor Swift,2022-02-24 01:44,Paper Rings,
287266,Taylor Swift,2022-02-24 01:49,Cornelia Street,
341066,Taylor Swift,2022-02-24 01:54,Death By A Thousand Cuts,
3960,Taylor Swift,2022-02-24 02:08,London Boy,
190240,Taylor Swift,2022-02-24 02:15,London Boy,
234380,Taylor Swift,2022-02-24 02:19,Soon You’ll Get Better (feat. The Chicks),
200306,Taylor Swift,2022-02-24 02:25,False God,
171360,Taylor Swift,2022-02-24 02:28,You Need To Calm Down,
223293,Taylor Swift,2022-02-24 02:31,Afterglow,
110620,Taylor Swift,2022-02-24 02:33,ME! (feat. Brendon Urie of Panic! At The Disco),
81882,Taylor Swift,2022-02-24 13:04,ME! (feat. Brendon Urie of Panic! At The Disco),
150440,Taylor Swift,2022-02-24 13:06,It’s Nice To Have A Friend,
220557,Taylor Swift,2022-02-24 13:10,Daylight,
2070,Kendrick Lamar,2022-02-24 13:10,Wesley's Theory,
610,Kendrick Lamar,2022-02-24 13:10,For Free? - Interlude,
287360,Kendrick Lamar,2022-02-24 13:15,Wesley's Theory,
130893,Kendrick Lamar,2022-02-24 13:17,For Free? - Interlude,
75986,Kendrick Lamar,2022-02-24 13:19,King Kunta,
2890,Kendrick Lamar,2022-02-24 13:19,Institutionalized,
1840,Kendrick Lamar,2022-02-24 13:19,These Walls,
110,Kendrick Lamar,2022-02-24 13:41,King Kunta,
128590,Kendrick Lamar,2022-02-24 13:41,u,
234693,Kendrick Lamar,2022-02-24 13:45,King Kunta,
219333,Kendrick Lamar,2022-02-24 13:49,Alright,
130893,Kendrick Lamar,2022-02-24 13:51,For Free? - Interlude,
328826,Kendrick Lamar,2022-02-24 13:56,The Blacker The Berry,
261746,Kendrick Lamar,2022-02-24 14:01,How Much A Dollar Cost,
263360,Kendrick Lamar,2022-02-24 14:05,Complexion (A Zulu Love),
291720,Kendrick Lamar,2022-02-24 14:10,For Sale? - Interlude,
292520,Kendrick Lamar,2022-02-24 14:15,Hood Politics,
287360,Kendrick Lamar,2022-02-24 14:20,Wesley's Theory,
222502,Kendrick Lamar,2022-02-24 14:24,You Ain't Gotta Lie (Momma Said),
590,Yeat,2022-02-24 14:24,Monëy so big,
1110,Yeat,2022-02-24 14:24,Gët Busy,
186017,Yeat,2022-02-24 14:27,Sorry Bout That,
91462,Yeat,2022-02-24 14:28,Kant dië,
148058,Yeat,2022-02-24 14:52,Luh gëek,
7274,StarBoi3,2022-02-24 18:09,Dick (feat. Doja Cat),
50944,Drake,2022-02-24 18:24,TSU,
0,Chief Keef,2022-02-24 19:38,Love Sosa,
16258,Chief Keef,2022-02-24 19:41,Love Sosa,
210121,Chief Keef,2022-02-24 19:41,Love Sosa,
8341,Bruno Mars,2022-02-24 19:44,Love's Train,
121514,Jack Harlow,2022-02-24 19:44,WHATS POPPIN,
3776,Lil Yachty,2022-02-24 19:44,YAE ENERGY,
213,Jack Harlow,2022-02-24 19:44,WALK IN THE PARK,
618,Jack Harlow,2022-02-24 19:44,WALK IN THE PARK,
256,Bas,2022-02-24 19:44,Tribe (with J. Cole),
895,Drake,2022-02-24 19:44,Gyalchester,
1834,Baby Keem,2022-02-24 19:45,family ties (with Kendrick Lamar),
19264,Kanye West,2022-02-24 19:45,Dark Fantasy,
1706,Kendrick Lamar,2022-02-24 19:45,Momma,
554,Kendrick Lamar,2022-02-24 19:45,King Kunta,
1557,Kendrick Lamar,2022-02-24 19:45,Institutionalized,
469,Kendrick Lamar,2022-02-24 19:45,These Walls,
511,Kendrick Lamar,2022-02-24 19:45,Alright,
576,Jack Harlow,2022-02-24 19:45,Nail Tech,
277,Kendrick Lamar,2022-02-24 19:45,Hood Politics,
213,Jack Harlow,2022-02-24 19:46,WHATS POPPIN,
597,Babyface Ray,2022-02-24 19:46,6 Mile Show (feat. Icewear Vezzo),
192,Lil Yachty,2022-02-24 19:46,YAE ENERGY,
170,Kodak Black,2022-02-24 19:46,Super Gremlin,
789,Kodak Black,2022-02-24 19:46,Super Gremlin,
832,NLE Choppa,2022-02-24 19:46,Picture Me Grapin’,
58304,Kendrick Lamar,2022-02-24 19:46,Alright,
1045,Gunna,2022-02-24 19:46,SKYBOX,
960,Jack Harlow,2022-02-24 19:46,WALK IN THE PARK,
234,Drake,2022-02-24 19:46,Gyalchester,
640,42 Dugg,2022-02-24 19:48,4 Da Gang (with Roddy Ricch),
108693,Kendrick Lamar,2022-02-24 19:48,County Building Blues,
405,Polo G,2022-02-24 19:48,Pop Out (feat. Lil Tjay),
511,Anderson .Paak,2022-02-24 19:48,Tints (feat. Kendrick Lamar),
11562,Eminem,2022-02-24 19:48,The Real Slim Shady,
640,Kendrick Lamar,2022-02-24 19:49,Money Trees,
47082,Gunna,2022-02-24 19:49,too easy (Remix) [feat. Future & Roddy Ricch],
255,Roddy Ricch,2022-02-24 19:49,moved to miami (feat. Lil Baby),
15893,Kendrick Lamar,2022-02-24 19:49,m.A.A.d city,
511,Kendrick Lamar,2022-02-24 19:49,m.A.A.d city,
895,Kendrick Lamar,2022-02-24 19:49,Bitch, Don’t Kill My Vibe,
234,ALI,2022-02-24 19:49,LOST IN PARADISE,
960,Kid Cudi,2022-02-24 19:49,Day 'N' Nite (nightmare),
45738,Childish Gambino,2022-02-24 19:50,Redbone,
490,Chief Keef,2022-02-24 19:52,Love Sosa,
13034,Gunna,2022-02-24 19:52,Who You Foolin,
703,Michael Jackson,2022-02-24 19:52,P.Y.T. (Pretty Young Thing),
55232,StarBoi3,2022-02-24 19:52,Dick (feat. Doja Cat),
810,Drake,2022-02-24 19:52,TSU,
4266,DRAM,2022-02-24 19:52,Broccoli (feat. Lil Yachty),
118698,DRAM,2022-02-24 20:09,Broccoli (feat. Lil Yachty),
1600,Michael Jackson,2022-02-24 20:09,P.Y.T. (Pretty Young Thing),
4266,Lil Baby,2022-02-24 20:09,The Bigger Picture,
9600,Stories/Songs To Listen To In The Dark,2022-02-24 20:10,Pussy Power,
362,Bas,2022-02-24 20:10,Tribe (with J. Cole),
152991,Jack Harlow,2022-02-24 21:15,WALK IN THE PARK,
998,Kodak Black,2022-02-24 21:19,Super Gremlin,
1207,NLE Choppa,2022-02-24 21:19,Picture Me Grapin’,
12669,Playboi Carti,2022-02-24 21:19,Shoota (feat. Lil Uzi Vert),
905,Higher Brothers,2022-02-24 21:19,Zombie (feat. Rich Brian),
2832,Bas,2022-02-24 21:19,Tribe (with J. Cole),
221240,Kid Cudi,2022-02-24 21:19,Day 'N' Nite (nightmare),
257706,Kendrick Lamar,2022-02-24 21:23,County Building Blues,
23,Tyler, The Creator,2022-02-24 21:23,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),
1509,Roddy Ricch,2022-02-24 21:26,thailand,
1880,Jack Harlow,2022-02-24 21:26,WHATS POPPIN,
7616,Childish Gambino,2022-02-24 21:26,12.38 (feat. 21 Savage, Ink & Kadhja Bonet),
155527,Drake,2022-02-24 21:26,Portland,
1648,Higher Brothers,2022-02-24 21:26,One Punch Man (feat. Ski Mask The Slump God & Denzel Curry),
1834,NLE Choppa,2022-02-24 21:26,Picture Me Grapin’,
673,Dreamville,2022-02-24 21:26,Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God),
3761,Yeat,2022-02-24 21:26,Sorry Bout That,
1160,Remble,2022-02-24 21:26,Rocc Climbing (feat. Lil Yachty),
975,ALI,2022-02-24 21:26,LOST IN PARADISE,
952,Kanye West,2022-02-24 21:26,Praise God,
45000,Kanye West,2022-02-24 21:27,Dark Fantasy,
859,Bruno Mars,2022-02-24 21:30,24K Magic,
371,Bruno Mars,2022-02-24 21:30,That's What I Like,
696,Bruno Mars,2022-02-24 21:30,Versace on the Floor,
348,Bruno Mars,2022-02-24 21:30,Chunky,
301,Gucci Mane,2022-02-24 21:30,Wake Up in the Sky,
185,Bruno Mars,2022-02-24 21:30,Finesse - Remix; feat. Cardi B,
151139,Twista,2022-02-24 21:30,Slow Jamz,
186973,Bruno Mars,2022-02-24 21:33,Chunky,
204664,Gucci Mane,2022-02-24 21:37,Wake Up in the Sky,
206693,Bruno Mars,2022-02-24 21:40,That's What I Like,
38545,Bruno Mars,2022-02-24 21:44,Leave The Door Open,
812,Bruno Mars,2022-02-24 21:44,Treasure,
217288,Bruno Mars,2022-02-24 21:44,Finesse - Remix; feat. Cardi B,
1068,Bruno Mars,2022-02-24 21:44,Locked out of Heaven,
